Invoice no,Customer id,Product id,Invoice date,Shopping mall,Category,Price,Gender,Age,Payment method
INV00340,C01149,P00387,2025-04-25,ST,Books,197.4,F,43,Cash
INV00341,C00308,P00385,2025-10-10,TKO,Toys,141.66,M,42,Cash
INV00341,C00308,P00071,2025-10-10,TKO,Clothing,802.18,M,42,Cash
INV00342,C01129,P00270,2024-07-11,MK,Electronics,1546.75,F,18,Credit Card
INV00342,C01129,P00442,2024-07-11,MK,Toys,129.62,F,18,Credit Card
INV00342,C01129,P00147,2024-07-11,MK,Groceries,121.32,F,18,Credit Card
INV00342,C01129,P00136,2024-07-11,MK,Electronics,1721.7,F,18,Credit Card
INV00343,C01033,P00060,2024-08-28,TKO,Groceries,261.76,M,23,Credit Card
INV00344,C00951,P00107,2025-08-16,TKO,Books,309.9,M,34,Cash
INV00345,C01155,P00295,2024-05-07,MK,Electronics,4643.41,F,26,Cash
INV00346,C00694,P00331,2024-08-25,TKO,Electronics,4461.45,F,32,Credit Card
INV00346,C00694,P00275,2024-08-25,TKO,Toys,123.05,F,32,Credit Card
INV00347,C00498,P00486,2025-06-20,ST,Electronics,4178.61,F,34,Cash
INV00347,C00498,P00266,2025-06-20,ST,Clothing,255.87,F,34,Cash
INV00348,C00664,P00500,2024-09-27,MK,Groceries,115.32,F,49,Credit Card
INV00348,C00664,P00528,2024-09-27,MK,Clothing,954.36,F,49,Credit Card
INV00348,C00664,P00428,2024-09-27,MK,Electronics,2333.01,F,49,Credit Card
INV00349,C00629,P00229,2025-03-06,CYB,Toys,138.76,M,36,Cash
INV00349,C00629,P00334,2025-03-06,CYB,Books,323.8,M,36,Cash
INV00349,C00629,P00024,2025-03-06,CYB,Groceries,59.15,M,36,Cash
INV00349,C00629,P00486,2025-03-06,CYB,Electronics,4178.61,M,36,Cash
INV00349,C00629,P00271,2025-03-06,CYB,Toys,108.14,M,36,Cash
INV00350,C00334,P00121,2024-08-08,TKO,Groceries,304.02,F,41,Cash
INV00350,C00334,P00020,2024-08-08,TKO,Electronics,3795.29,F,41,Cash
INV00350,C00334,P00049,2024-08-08,TKO,Electronics,1730.04,F,41,Cash
INV00350,C00334,P00138,2024-08-08,TKO,Electronics,2716.2,F,41,Cash
INV00350,C00334,P00411,2024-08-08,TKO,Books,288.73,F,41,Cash
INV00351,C00251,P00312,2025-08-20,MK,Toys,120.26,F,54,Mobile Payment
INV00352,C00904,P00336,2025-11-06,TKO,Electronics,3584.61,M,25,Cash
INV00352,C00904,P00198,2025-11-06,TKO,Toys,142.51,M,25,Cash
INV00352,C00904,P00100,2025-11-06,TKO,Toys,107.66,M,25,Cash
INV00352,C00904,P00516,2025-11-06,TKO,Electronics,2321.58,M,25,Cash
INV00352,C00904,P00274,2025-11-06,TKO,Electronics,1312.58,M,25,Cash
INV00353,C00903,P00270,2024-09-03,MK,Electronics,1546.75,M,48,Cash
INV00353,C00903,P00442,2024-09-03,MK,Toys,129.62,M,48,Cash
INV00353,C00903,P00326,2024-09-03,MK,Groceries,223.84,M,48,Cash
INV00354,C00090,P00271,2024-10-01,ST,Toys,108.14,M,60,Cash
INV00354,C00090,P00387,2024-10-01,ST,Books,197.4,M,60,Cash
INV00354,C00090,P00518,2024-10-01,ST,Electronics,5447.33,M,60,Cash
INV00354,C00090,P00045,2024-10-01,ST,Electronics,4163.17,M,60,Cash
INV00355,C00404,P00270,2024-02-16,CYB,Electronics,1546.75,M,43,Cash
INV00355,C00404,P00442,2024-02-16,CYB,Toys,129.62,M,43,Cash
INV00355,C00404,P00097,2024-02-16,CYB,Clothing,945.18,M,43,Cash
INV00356,C00452,P00271,2024-05-02,CYB,Toys,108.14,M,52,Mobile Payment
INV00356,C00452,P00387,2024-05-02,CYB,Books,197.4,M,52,Mobile Payment
INV00356,C00452,P00428,2024-05-02,CYB,Electronics,2333.01,M,52,Mobile Payment
INV00357,C01095,P00002,2025-09-28,ST,Electronics,5462.98,M,21,Mobile Payment
INV00357,C01095,P00361,2025-09-28,ST,Books,501.74,M,21,Mobile Payment
INV00357,C01095,P00088,2025-09-28,ST,Electronics,1517.13,M,21,Mobile Payment
INV00357,C01095,P00411,2025-09-28,ST,Books,288.73,M,21,Mobile Payment
INV00358,C00810,P00172,2024-06-18,ST,Toys,110.22,F,35,Credit Card
INV00359,C00534,P00247,2024-11-09,CYB,Clothing,825.56,F,57,Mobile Payment
INV00359,C00534,P00113,2024-11-09,CYB,Books,401.25,F,57,Mobile Payment
INV00360,C00619,P00025,2024-01-28,CYB,Books,315.46,F,23,Credit Card
INV00360,C00619,P00023,2024-01-28,CYB,Clothing,330.7,F,23,Credit Card
INV00361,C00645,P00271,2025-11-03,TKO,Toys,108.14,M,51,Cash
INV00361,C00645,P00387,2025-11-03,TKO,Books,197.4,M,51,Cash
INV00362,C01007,P00270,2025-06-28,TKO,Electronics,1546.75,M,24,Credit Card
INV00362,C01007,P00442,2025-06-28,TKO,Toys,129.62,M,24,Credit Card
INV00362,C01007,P00201,2025-06-28,TKO,Books,557.08,M,24,Credit Card
INV00362,C01007,P00448,2025-06-28,TKO,Electronics,5494.69,M,24,Credit Card
INV00363,C00397,P00271,2024-03-29,CYB,Toys,108.14,M,39,Credit Card
INV00363,C00397,P00387,2024-03-29,CYB,Books,197.4,M,39,Credit Card
INV00363,C00397,P00529,2024-03-29,CYB,Clothing,714.77,M,39,Credit Card
INV00363,C00397,P00045,2024-03-29,CYB,Electronics,4163.17,M,39,Credit Card
INV00364,C00130,P00531,2024-02-26,ST,Toys,100.56,F,49,Credit Card
INV00364,C00130,P00213,2024-02-26,ST,Electronics,1696.13,F,49,Credit Card
INV00365,C00241,P00271,2024-05-02,TKO,Toys,108.14,F,31,Cash
INV00365,C00241,P00387,2024-05-02,TKO,Books,197.4,F,31,Cash
INV00365,C00241,P00458,2024-05-02,TKO,Toys,129.38,F,31,Cash
INV00366,C00293,P00271,2025-08-19,MK,Toys,108.14,F,51,Mobile Payment
INV00366,C00293,P00387,2025-08-19,MK,Books,197.4,F,51,Mobile Payment
INV00367,C00655,P00176,2025-01-04,MK,Clothing,623.48,M,43,Mobile Payment
INV00368,C00445,P00126,2024-04-26,CYB,Electronics,1719.38,F,42,Mobile Payment
INV00368,C00445,P00529,2024-04-26,CYB,Clothing,714.77,F,42,Mobile Payment
INV00368,C00445,P00332,2024-04-26,CYB,Toys,100.36,F,42,Mobile Payment
INV00368,C00445,P00199,2024-04-26,CYB,Books,321.32,F,42,Mobile Payment
INV00369,C00843,P00438,2024-03-14,ST,Electronics,1511.98,M,21,Cash
INV00370,C00220,P00271,2025-01-19,ST,Toys,108.14,M,47,Credit Card
INV00370,C00220,P00387,2025-01-19,ST,Books,197.4,M,47,Credit Card
INV00370,C00220,P00095,2025-01-19,ST,Toys,105.53,M,47,Credit Card
INV00370,C00220,P00135,2025-01-19,ST,Books,382.28,M,47,Credit Card
INV00371,C00275,P00033,2024-01-21,MK,Electronics,3038.85,F,18,Cash
INV00371,C00275,P00410,2024-01-21,MK,Books,161.52,F,18,Cash
INV00371,C00275,P00166,2024-01-21,MK,Groceries,114.31,F,18,Cash
INV00372,C00787,P00223,2024-06-13,TKO,Electronics,5190.78,F,25,Cash
INV00372,C00787,P00421,2024-06-13,TKO,Electronics,2837.46,F,25,Cash
INV00372,C00787,P00532,2024-06-13,TKO,Books,310.24,F,25,Cash
INV00373,C00604,P00041,2024-08-24,CYB,Clothing,400.92,M,56,Cash
INV00374,C00480,P00251,2025-10-21,ST,Clothing,403.72,F,46,Credit Card
INV00374,C00480,P00213,2025-10-21,ST,Electronics,1696.13,F,46,Credit Card
INV00374,C00480,P00150,2025-10-21,ST,Electronics,1437.58,F,46,Credit Card
INV00374,C00480,P00510,2025-10-21,ST,Clothing,235.19,F,46,Credit Card
INV00374,C00480,P00437,2025-10-21,ST,Electronics,4188.75,F,46,Credit Card
INV00375,C00522,P00270,2024-04-03,TKO,Electronics,1546.75,M,33,Cash
INV00375,C00522,P00442,2024-04-03,TKO,Toys,129.62,M,33,Cash
INV00375,C00522,P00057,2024-04-03,TKO,Electronics,4624.48,M,33,Cash
INV00375,C00522,P00152,2024-04-03,TKO,Toys,105.57,M,33,Cash
INV00376,C00825,P00388,2025-02-20,ST,Electronics,1661.09,M,23,Credit Card
INV00376,C00825,P00381,2025-02-20,ST,Groceries,281.01,M,23,Credit Card
INV00376,C00825,P00387,2025-02-20,ST,Books,197.4,M,23,Credit Card
INV00377,C00233,P00249,2025-02-05,ST,Clothing,475.84,M,55,Credit Card
INV00377,C00233,P00136,2025-02-05,ST,Electronics,1721.7,M,55,Credit Card
INV00377,C00233,P00065,2025-02-05,ST,Clothing,467.57,M,55,Credit Card
INV00377,C00233,P00176,2025-02-05,ST,Clothing,623.48,M,55,Credit Card
INV00377,C00233,P00137,2025-02-05,ST,Books,504.87,M,55,Credit Card
INV00378,C00418,P00070,2024-09-06,CYB,Electronics,2416.27,F,52,Credit Card
INV00378,C00418,P00520,2024-09-06,CYB,Books,439.37,F,52,Credit Card
INV00379,C00896,P00270,2025-12-09,CYB,Electronics,1546.75,M,57,Credit Card
INV00379,C00896,P00442,2025-12-09,CYB,Toys,129.62,M,57,Credit Card
INV00380,C00186,P00453,2024-10-23,ST,Groceries,254.68,F,21,Cash
INV00380,C00186,P00022,2024-10-23,ST,Toys,122.7,F,21,Cash
INV00380,C00186,P00274,2024-10-23,ST,Electronics,1312.58,F,21,Cash
INV00381,C00029,P00317,2024-11-15,ST,Clothing,806.54,M,34,Cash
INV00381,C00029,P00524,2024-11-15,ST,Clothing,197.82,M,34,Cash
INV00381,C00029,P00171,2024-11-15,ST,Books,126.77,M,34,Cash
INV00381,C00029,P00410,2024-11-15,ST,Books,161.52,M,34,Cash
INV00382,C01062,P00105,2024-02-08,MK,Clothing,257.7,F,46,Credit Card
INV00382,C01062,P00435,2024-02-08,MK,Toys,97.94,F,46,Credit Card
INV00382,C01062,P00058,2024-02-08,MK,Clothing,374.92,F,46,Credit Card
INV00382,C01062,P00085,2024-02-08,MK,Clothing,795.79,F,46,Credit Card
INV00382,C01062,P00210,2024-02-08,MK,Toys,105.95,F,46,Credit Card
INV00383,C01031,P00214,2025-08-17,ST,Electronics,1984.29,M,47,Mobile Payment
INV00383,C01031,P00250,2025-08-17,ST,Books,211.4,M,47,Mobile Payment
INV00384,C00833,P00384,2024-11-20,CYB,Groceries,223.43,F,55,Cash
INV00384,C00833,P00374,2024-11-20,CYB,Books,116.89,F,55,Cash
INV00385,C01058,P00342,2025-03-16,MK,Groceries,151.88,F,32,Credit Card
INV00385,C01058,P00071,2025-03-16,MK,Clothing,802.18,F,32,Credit Card
INV00385,C01058,P00287,2025-03-16,MK,Toys,135.23,F,32,Credit Card
INV00385,C01058,P00432,2025-03-16,MK,Toys,140.16,F,32,Credit Card
INV00385,C01058,P00501,2025-03-16,MK,Toys,110.24,F,32,Credit Card
INV00386,C00992,P00268,2024-02-13,CYB,Toys,120.64,M,41,Cash
INV00386,C00992,P00301,2024-02-13,CYB,Books,88.48,M,41,Cash
INV00387,C00431,P00084,2025-02-18,TKO,Toys,144.22,M,52,Mobile Payment
INV00387,C00431,P00248,2025-02-18,TKO,Clothing,235.92,M,52,Mobile Payment
INV00387,C00431,P00424,2025-02-18,TKO,Books,369.46,M,52,Mobile Payment
INV00387,C00431,P00090,2025-02-18,TKO,Groceries,255.92,M,52,Mobile Payment
INV00387,C00431,P00519,2025-02-18,TKO,Groceries,263.59,M,52,Mobile Payment
INV00388,C01171,P00182,2024-03-09,TKO,Groceries,94.38,F,33,Mobile Payment
INV00388,C01171,P00365,2024-03-09,TKO,Clothing,375.42,F,33,Mobile Payment
INV00388,C01171,P00090,2024-03-09,TKO,Groceries,255.92,F,33,Mobile Payment
INV00389,C00028,P00027,2024-09-26,CYB,Books,477.69,M,28,Cash
INV00390,C01054,P00139,2025-07-17,TKO,Clothing,272.87,F,59,Cash
INV00390,C01054,P00489,2025-07-17,TKO,Groceries,277.39,F,59,Cash
INV00390,C01054,P00075,2025-07-17,TKO,Electronics,3613.92,F,59,Cash
INV00391,C00808,P00092,2025-08-12,CYB,Books,353.27,F,36,Credit Card
INV00391,C00808,P00434,2025-08-12,CYB,Books,390.48,F,36,Credit Card
INV00391,C00808,P00188,2025-08-12,CYB,Electronics,1426.94,F,36,Credit Card
INV00392,C00369,P00270,2025-10-24,TKO,Electronics,1546.75,F,52,Cash
INV00392,C00369,P00442,2025-10-24,TKO,Toys,129.62,F,52,Cash
INV00393,C00699,P00065,2024-08-16,ST,Clothing,467.57,M,31,Cash
INV00393,C00699,P00263,2024-08-16,ST,Electronics,1799.6,M,31,Cash
INV00394,C01025,P00301,2024-06-19,CYB,Books,88.48,F,29,Credit Card
INV00395,C00936,P00069,2024-02-07,CYB,Toys,99.61,M,60,Credit Card
INV00396,C00806,P00164,2024-02-20,MK,Electronics,2410.33,M,22,Cash
INV00396,C00806,P00469,2024-02-20,MK,Clothing,719.92,M,22,Cash
INV00396,C00806,P00215,2024-02-20,MK,Toys,120.91,M,22,Cash
INV00397,C00053,P00270,2025-10-22,MK,Electronics,1546.75,M,29,Mobile Payment
INV00397,C00053,P00442,2025-10-22,MK,Toys,129.62,M,29,Mobile Payment
INV00397,C00053,P00284,2025-10-22,MK,Clothing,278.72,M,29,Mobile Payment
INV00397,C00053,P00112,2025-10-22,MK,Clothing,909.64,M,29,Mobile Payment
INV00398,C00947,P00414,2025-12-08,TKO,Toys,149.87,F,21,Cash
INV00398,C00947,P00263,2025-12-08,TKO,Electronics,1799.6,F,21,Cash
INV00399,C00065,P00271,2024-04-10,CYB,Toys,108.14,M,57,Credit Card
INV00399,C00065,P00387,2024-04-10,CYB,Books,197.4,M,57,Credit Card
INV00399,C00065,P00323,2024-04-10,CYB,Clothing,335.06,M,57,Credit Card
INV00399,C00065,P00332,2024-04-10,CYB,Toys,100.36,M,57,Credit Card
INV00400,C00445,P00134,2024-09-13,TKO,Electronics,4742.67,F,42,Mobile Payment
INV00401,C00978,P00182,2024-03-14,MK,Groceries,94.38,M,36,Cash
INV00401,C00978,P00303,2024-03-14,MK,Toys,106.28,M,36,Cash
INV00401,C00978,P00219,2024-03-14,MK,Books,508.09,M,36,Cash
INV00402,C00594,P00096,2025-10-05,CYB,Books,389.2,F,40,Cash
INV00402,C00594,P00305,2025-10-05,CYB,Books,582.03,F,40,Cash
INV00403,C01076,P00323,2024-08-21,MK,Clothing,335.06,F,19,Cash
INV00403,C01076,P00275,2024-08-21,MK,Toys,123.05,F,19,Cash
INV00404,C00004,P00270,2025-07-20,TKO,Electronics,1546.75,M,31,Cash
INV00404,C00004,P00442,2025-07-20,TKO,Toys,129.62,M,31,Cash
INV00405,C00518,P00531,2024-03-29,MK,Toys,100.56,F,54,Cash
INV00405,C00518,P00018,2024-03-29,MK,Clothing,484.96,F,54,Cash
INV00405,C00518,P00224,2024-03-29,MK,Books,414.06,F,54,Cash
INV00406,C00448,P00431,2025-12-01,MK,Clothing,346.88,F,60,Credit Card
INV00406,C00448,P00284,2025-12-01,MK,Clothing,278.72,F,60,Credit Card
INV00406,C00448,P00213,2025-12-01,MK,Electronics,1696.13,F,60,Credit Card
INV00406,C00448,P00281,2025-12-01,MK,Clothing,401.69,F,60,Credit Card
INV00406,C00448,P00405,2025-12-01,MK,Clothing,404.12,F,60,Credit Card
INV00407,C00326,P00520,2025-09-23,MK,Books,439.37,F,18,Mobile Payment
INV00407,C00326,P00378,2025-09-23,MK,Groceries,159.81,F,18,Mobile Payment
INV00408,C00810,P00245,2024-06-16,ST,Electronics,4281.2,F,35,Credit Card
INV00408,C00810,P00284,2024-06-16,ST,Clothing,278.72,F,35,Credit Card
INV00408,C00810,P00084,2024-06-16,ST,Toys,144.22,F,35,Credit Card
INV00408,C00810,P00017,2024-06-16,ST,Books,495.36,F,35,Credit Card
INV00409,C00592,P00533,2025-05-20,ST,Groceries,114.39,M,44,Credit Card
INV00409,C00592,P00069,2025-05-20,ST,Toys,99.61,M,44,Credit Card
INV00409,C00592,P00418,2025-05-20,ST,Clothing,435.68,M,44,Credit Card
INV00409,C00592,P00207,2025-05-20,ST,Clothing,172.43,M,44,Credit Card
INV00410,C00830,P00019,2024-06-12,TKO,Electronics,1347.11,F,38,Cash
INV00410,C00830,P00033,2024-06-12,TKO,Electronics,3038.85,F,38,Cash
INV00411,C00088,P00115,2024-03-14,MK,Toys,111.78,F,47,Cash
INV00412,C00143,P00270,2024-07-04,ST,Electronics,1546.75,F,38,Cash
INV00412,C00143,P00442,2024-07-04,ST,Toys,129.62,F,38,Cash
INV00412,C00143,P00037,2024-07-04,ST,Electronics,4046.05,F,38,Cash
INV00412,C00143,P00348,2024-07-04,ST,Electronics,1714.0,F,38,Cash
INV00413,C00052,P00227,2025-03-27,CYB,Electronics,1522.25,F,18,Cash
INV00413,C00052,P00329,2025-03-27,CYB,Electronics,5190.56,F,18,Cash
INV00413,C00052,P00039,2025-03-27,CYB,Clothing,926.2,F,18,Cash
INV00414,C00914,P00534,2025-10-02,TKO,Books,293.9,F,52,Mobile Payment
INV00415,C00948,P00271,2024-02-03,CYB,Toys,108.14,M,23,Cash
INV00415,C00948,P00387,2024-02-03,CYB,Books,197.4,M,23,Cash
INV00415,C00948,P00320,2024-02-03,CYB,Toys,137.8,M,23,Cash
INV00415,C00948,P00182,2024-02-03,CYB,Groceries,94.38,M,23,Cash
INV00416,C01111,P00271,2024-08-08,TKO,Toys,108.14,M,29,Mobile Payment
INV00416,C01111,P00387,2024-08-08,TKO,Books,197.4,M,29,Mobile Payment
INV00417,C00906,P00184,2025-06-25,CYB,Groceries,67.23,F,42,Credit Card
INV00417,C00906,P00473,2025-06-25,CYB,Books,418.07,F,42,Credit Card
INV00418,C00588,P00517,2024-10-23,CYB,Books,80.53,M,57,Credit Card
INV00418,C00588,P00066,2024-10-23,CYB,Groceries,123.3,M,57,Credit Card
INV00418,C00588,P00491,2024-10-23,CYB,Electronics,2359.5,M,57,Credit Card
INV00418,C00588,P00299,2024-10-23,CYB,Books,546.23,M,57,Credit Card
INV00418,C00588,P00435,2024-10-23,CYB,Toys,97.94,M,57,Credit Card
INV00419,C00810,P00306,2024-07-12,ST,Groceries,181.8,F,35,Credit Card
INV00420,C00628,P00353,2025-01-23,MK,Books,278.6,M,28,Credit Card
INV00420,C00628,P00366,2025-01-23,MK,Electronics,2432.99,M,28,Credit Card
INV00420,C00628,P00201,2025-01-23,MK,Books,557.08,M,28,Credit Card
INV00421,C00447,P00355,2024-02-20,TKO,Books,236.37,M,25,Mobile Payment
INV00421,C00447,P00188,2024-02-20,TKO,Electronics,1426.94,M,25,Mobile Payment
INV00421,C00447,P00132,2024-02-20,TKO,Toys,125.21,M,25,Mobile Payment
INV00421,C00447,P00504,2024-02-20,TKO,Books,348.66,M,25,Mobile Payment
INV00422,C00135,P00326,2025-10-16,TKO,Groceries,223.84,M,44,Mobile Payment
INV00422,C00135,P00528,2025-10-16,TKO,Clothing,954.36,M,44,Mobile Payment
INV00423,C00619,P00352,2025-05-20,ST,Groceries,56.77,F,23,Credit Card
INV00423,C00619,P00042,2025-05-20,ST,Clothing,922.33,F,23,Credit Card
INV00423,C00619,P00351,2025-05-20,ST,Toys,136.04,F,23,Credit Card
INV00424,C00358,P00271,2025-01-28,MK,Toys,108.14,M,18,Cash
INV00424,C00358,P00387,2025-01-28,MK,Books,197.4,M,18,Cash
INV00424,C00358,P00443,2025-01-28,MK,Electronics,4867.57,M,18,Cash
INV00425,C00843,P00096,2024-03-11,CYB,Books,389.2,M,21,Cash
INV00425,C00843,P00456,2024-03-11,CYB,Electronics,2651.34,M,21,Cash
INV00425,C00843,P00048,2024-03-11,CYB,Books,327.55,M,21,Cash
INV00426,C00750,P00512,2025-01-12,TKO,Electronics,2831.25,F,24,Cash
INV00426,C00750,P00488,2025-01-12,TKO,Books,74.38,F,24,Cash
INV00426,C00750,P00355,2025-01-12,TKO,Books,236.37,F,24,Cash
INV00426,C00750,P00469,2025-01-12,TKO,Clothing,719.92,F,24,Cash
INV00426,C00750,P00292,2025-01-12,TKO,Electronics,3041.86,F,24,Cash
INV00427,C00497,P00040,2025-02-05,ST,Electronics,3060.33,F,57,Credit Card
INV00427,C00497,P00445,2025-02-05,ST,Groceries,74.08,F,57,Credit Card
INV00427,C00497,P00018,2025-02-05,ST,Clothing,484.96,F,57,Credit Card
INV00428,C00743,P00270,2025-06-24,TKO,Electronics,1546.75,F,28,Credit Card
INV00428,C00743,P00442,2025-06-24,TKO,Toys,129.62,F,28,Credit Card
INV00429,C00162,P00270,2025-06-06,TKO,Electronics,1546.75,M,59,Credit Card
INV00429,C00162,P00442,2025-06-06,TKO,Toys,129.62,M,59,Credit Card
INV00429,C00162,P00430,2025-06-06,TKO,Electronics,4225.91,M,59,Credit Card
INV00430,C00965,P00074,2024-03-30,ST,Electronics,1361.52,F,26,Credit Card
INV00430,C00965,P00483,2024-03-30,ST,Electronics,2906.37,F,26,Credit Card
INV00431,C00852,P00271,2025-09-23,TKO,Toys,108.14,M,34,Credit Card
INV00431,C00852,P00387,2025-09-23,TKO,Books,197.4,M,34,Credit Card
INV00432,C00810,P00489,2025-12-28,TKO,Groceries,277.39,F,35,Credit Card
INV00432,C00810,P00435,2025-12-28,TKO,Toys,97.94,F,35,Credit Card
INV00433,C00944,P00090,2024-02-15,CYB,Groceries,255.92,F,46,Cash
INV00433,C00944,P00366,2024-02-15,CYB,Electronics,2432.99,F,46,Cash
INV00433,C00944,P00474,2024-02-15,CYB,Electronics,4339.09,F,46,Cash
INV00433,C00944,P00146,2024-02-15,CYB,Books,205.1,F,46,Cash
INV00433,C00944,P00431,2024-02-15,CYB,Clothing,346.88,F,46,Cash
INV00434,C00061,P00271,2024-09-25,TKO,Toys,108.14,F,34,Cash
INV00434,C00061,P00387,2024-09-25,TKO,Books,197.4,F,34,Cash
INV00435,C00471,P00282,2025-07-18,TKO,Clothing,367.11,M,38,Mobile Payment
INV00435,C00471,P00274,2025-07-18,TKO,Electronics,1312.58,M,38,Mobile Payment
INV00436,C00261,P00270,2024-02-21,MK,Electronics,1546.75,F,36,Cash
INV00436,C00261,P00442,2024-02-21,MK,Toys,129.62,F,36,Cash
INV00437,C00214,P00506,2025-02-23,TKO,Clothing,812.21,M,54,Cash
INV00437,C00214,P00084,2025-02-23,TKO,Toys,144.22,M,54,Cash
INV00437,C00214,P00454,2025-02-23,TKO,Electronics,4849.16,M,54,Cash
INV00438,C00609,P00395,2024-07-03,TKO,Toys,147.66,F,28,Credit Card
INV00438,C00609,P00125,2024-07-03,TKO,Toys,134.5,F,28,Credit Card
INV00438,C00609,P00041,2024-07-03,TKO,Clothing,400.92,F,28,Credit Card
INV00439,C00435,P00270,2025-07-16,CYB,Electronics,1546.75,F,26,Credit Card
INV00439,C00435,P00442,2025-07-16,CYB,Toys,129.62,F,26,Credit Card
INV00439,C00435,P00496,2025-07-16,CYB,Electronics,2383.0,F,26,Credit Card
INV00439,C00435,P00372,2025-07-16,CYB,Clothing,171.45,F,26,Credit Card
INV00440,C00934,P00275,2025-08-31,TKO,Toys,123.05,F,54,Cash
INV00440,C00934,P00305,2025-08-31,TKO,Books,582.03,F,54,Cash
INV00440,C00934,P00045,2025-08-31,TKO,Electronics,4163.17,F,54,Cash
INV00441,C00925,P00270,2024-12-03,CYB,Electronics,1546.75,M,43,Cash
INV00441,C00925,P00442,2024-12-03,CYB,Toys,129.62,M,43,Cash
INV00441,C00925,P00430,2024-12-03,CYB,Electronics,4225.91,M,43,Cash
INV00442,C00040,P00147,2025-09-18,MK,Groceries,121.32,F,33,Mobile Payment
INV00442,C00040,P00291,2025-09-18,MK,Books,230.83,F,33,Mobile Payment
INV00443,C00073,P00270,2024-05-11,TKO,Electronics,1546.75,M,53,Mobile Payment
INV00443,C00073,P00442,2024-05-11,TKO,Toys,129.62,M,53,Mobile Payment
INV00443,C00073,P00151,2024-05-11,TKO,Groceries,203.53,M,53,Mobile Payment
INV00443,C00073,P00321,2024-05-11,TKO,Books,517.68,M,53,Mobile Payment
INV00444,C00073,P00322,2025-05-03,CYB,Electronics,2274.49,M,53,Mobile Payment
INV00444,C00073,P00018,2025-05-03,CYB,Clothing,484.96,M,53,Mobile Payment
INV00444,C00073,P00508,2025-05-03,CYB,Electronics,2107.43,M,53,Mobile Payment
INV00444,C00073,P00021,2025-05-03,CYB,Groceries,260.15,M,53,Mobile Payment
INV00445,C00490,P00037,2025-01-13,CYB,Electronics,4046.05,F,18,Mobile Payment
INV00445,C00490,P00432,2025-01-13,CYB,Toys,140.16,F,18,Mobile Payment
INV00445,C00490,P00048,2025-01-13,CYB,Books,327.55,F,18,Mobile Payment
INV00445,C00490,P00120,2025-01-13,CYB,Books,73.26,F,18,Mobile Payment
INV00445,C00490,P00526,2025-01-13,CYB,Books,455.15,F,18,Mobile Payment
INV00446,C00720,P00530,2024-11-18,MK,Clothing,975.6,M,42,Cash
INV00446,C00720,P00027,2024-11-18,MK,Books,477.69,M,42,Cash
INV00446,C00720,P00500,2024-11-18,MK,Groceries,115.32,M,42,Cash
INV00446,C00720,P00364,2024-11-18,MK,Electronics,3224.3,M,42,Cash
INV00447,C00553,P00271,2025-05-03,ST,Toys,108.14,M,27,Cash
INV00447,C00553,P00387,2025-05-03,ST,Books,197.4,M,27,Cash
INV00447,C00553,P00403,2025-05-03,ST,Clothing,841.77,M,27,Cash
INV00447,C00553,P00188,2025-05-03,ST,Electronics,1426.94,M,27,Cash
INV00448,C00209,P00065,2024-10-11,CYB,Clothing,467.57,F,59,Cash
INV00448,C00209,P00297,2024-10-11,CYB,Clothing,286.77,F,59,Cash
INV00448,C00209,P00214,2024-10-11,CYB,Electronics,1984.29,F,59,Cash
INV00449,C01114,P00166,2025-05-14,CYB,Groceries,114.31,M,51,Credit Card
INV00449,C01114,P00512,2025-05-14,CYB,Electronics,2831.25,M,51,Credit Card
INV00449,C01114,P00354,2025-05-14,CYB,Electronics,1532.38,M,51,Credit Card
INV00449,C01114,P00307,2025-05-14,CYB,Toys,140.04,M,51,Credit Card
INV00449,C01114,P00150,2025-05-14,CYB,Electronics,1437.58,M,51,Credit Card
INV00450,C00778,P00260,2024-07-06,ST,Electronics,4535.28,M,29,Cash
INV00450,C00778,P00490,2024-07-06,ST,Clothing,999.45,M,29,Cash
INV00450,C00778,P00125,2024-07-06,ST,Toys,134.5,M,29,Cash
INV00450,C00778,P00463,2024-07-06,ST,Books,245.72,M,29,Cash
INV00450,C00778,P00264,2024-07-06,ST,Clothing,595.5,M,29,Cash
INV00451,C00500,P00450,2025-02-27,TKO,Electronics,2961.58,F,49,Mobile Payment
INV00451,C00500,P00415,2025-02-27,TKO,Books,120.4,F,49,Mobile Payment
INV00451,C00500,P00453,2025-02-27,TKO,Groceries,254.68,F,49,Mobile Payment
INV00452,C00803,P00323,2025-08-22,TKO,Clothing,335.06,F,35,Cash
INV00453,C00649,P00427,2024-11-08,TKO,Clothing,676.23,F,35,Cash
INV00454,C00942,P00362,2025-04-16,CYB,Groceries,97.39,F,59,Credit Card
INV00454,C00942,P00048,2025-04-16,CYB,Books,327.55,F,59,Credit Card
INV00454,C00942,P00152,2025-04-16,CYB,Toys,105.57,F,59,Credit Card
INV00455,C01003,P00026,2024-08-03,TKO,Clothing,751.23,M,38,Mobile Payment
INV00455,C01003,P00336,2024-08-03,TKO,Electronics,3584.61,M,38,Mobile Payment
INV00455,C01003,P00153,2024-08-03,TKO,Books,260.76,M,38,Mobile Payment
INV00456,C00464,P00271,2025-06-23,MK,Toys,108.14,F,35,Credit Card
