Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV01462,C00829,"P00271,P00387,P00042,P00248",17/04/2024,CYB
INV01463,C00270,"P00271,P00387,P00185",26/07/2024,TKO
INV01464,C00373,"P00099,P00351,P00301,P00203,P00388",02/11/2025,CYB
INV01465,C00245,"P00218,P00238,P00140",27/06/2024,CYB
INV01466,C00525,"P00320,P00381",25/05/2025,ST
INV01467,C01118,"P00480,P00514,P00136,P00441,P00401",02/06/2025,CYB
INV01468,C00251,"P00271,P00387",19/06/2025,CYB
INV01469,C01074,"P00338,P00517,P00306,P00081",22/12/2025,CYB
INV01470,C00625,"P00227,P00180,P00362,P00077,P00515",27/10/2024,TKO
INV01471,C00658,"P00152,P00417,P00524,P00377,P00265",25/01/2024,MK
INV01472,C00200,"P00125,P00483,P00291",09/10/2025,CYB
INV01473,C00995,P00302,12/08/2024,TKO
INV01474,C00847,"P00240,P00522",13/05/2024,TKO
INV01475,C00885,"P00507,P00413,P00334,P00110",22/09/2024,CYB
INV01476,C00337,"P00047,P00092,P00230",28/12/2024,ST
INV01477,C00860,"P00078,P00277,P00198,P00231,P00094",11/12/2025,MK
INV01478,C00922,"P00169,P00388,P00466,P00295",16/10/2025,MK
INV01479,C00810,"P00270,P00442",04/01/2024,TKO
INV01480,C00949,"P00338,P00416,P00059,P00489",27/07/2024,ST
INV01481,C00192,"P00423,P00005,P00407,P00509",29/10/2025,TKO
INV01482,C00643,"P00270,P00442",24/11/2024,MK
INV01483,C00009,P00480,19/11/2024,TKO
INV01484,C00876,"P00513,P00467",15/06/2025,CYB
INV01485,C00755,"P00466,P00465,P00307,P00112,P00313",11/11/2024,CYB
INV01486,C00910,P00343,22/04/2024,ST
INV01487,C00067,"P00139,P00149,P00024,P00192,P00191",10/11/2025,TKO
INV01488,C01100,"P00019,P00206,P00426",22/08/2024,CYB
INV01489,C01070,"P00449,P00344,P00460",17/11/2024,TKO
INV01490,C00534,"P00186,P00460,P00350,P00061,P00522",27/07/2025,TKO
INV01491,C01129,"P00069,P00148,P00219,P00440,P00348",27/06/2024,MK
INV01492,C00045,"P00145,P00427,P00458,P00112",13/10/2025,CYB
INV01493,C00500,"P00291,P00021,P00074,P00140",01/02/2025,ST
INV01494,C00402,"P00269,P00307,P00258",30/01/2024,CYB
INV01495,C01178,"P00085,P00525,P00180,P00196",04/11/2025,ST
INV01496,C00412,"P00323,P00457",11/05/2024,CYB
INV01497,C01046,P00521,17/07/2025,MK
INV01498,C00663,P00526,26/03/2025,CYB
INV01499,C00717,"P00270,P00442,P00012,P00334",31/01/2025,CYB
INV01500,C00089,"P00490,P00209",02/05/2025,CYB
INV01501,C00135,"P00440,P00434,P00517",18/09/2024,CYB
INV01502,C00825,"P00270,P00442",14/07/2025,TKO
INV01503,C00363,"P00362,P00502,P00351",09/05/2024,TKO
INV01504,C00860,"P00181,P00225,P00531",16/05/2024,ST
INV01505,C00532,"P00322,P00067,P00314",09/06/2024,ST
INV01506,C00727,"P00270,P00442",12/08/2025,MK
INV01507,C00621,P00429,17/08/2025,MK
INV01508,C01122,"P00166,P00365,P00052,P00317",26/09/2025,ST
INV01509,C00023,"P00190,P00482,P00372",05/12/2025,ST
INV01510,C00240,"P00342,P00444,P00467,P00260",07/12/2025,ST
INV01511,C00898,"P00271,P00387,P00486",22/01/2024,TKO
INV01512,C00520,"P00046,P00308,P00030",01/02/2025,TKO
INV01513,C00792,"P00491,P00340,P00314",13/06/2025,TKO
INV01514,C00139,"P00285,P00040,P00264",04/01/2025,CYB
INV01515,C00719,"P00270,P00442,P00274",13/10/2025,ST
INV01516,C00109,P00389,18/09/2025,ST
INV01517,C00253,"P00092,P00036",28/08/2025,CYB
INV01518,C00201,"P00393,P00268,P00004,P00363,P00474",15/12/2025,ST
INV01519,C00711,"P00471,P00412,P00074",14/02/2024,TKO
INV01520,C00466,"P00172,P00472,P00120,P00360",11/11/2024,TKO
INV01521,C00153,"P00281,P00121",07/09/2025,TKO
INV01522,C00783,P00013,28/06/2024,ST
INV01523,C00378,"P00270,P00442",01/04/2024,TKO
INV01524,C00172,"P00232,P00436,P00032,P00069,P00109",22/01/2025,TKO
INV01525,C01074,"P00333,P00096,P00244,P00044",28/11/2024,CYB
INV01526,C00324,"P00220,P00144",21/04/2025,MK
INV01527,C00298,P00018,02/09/2025,CYB
INV01528,C00936,"P00270,P00442",14/08/2024,TKO
INV01529,C00480,"P00145,P00011,P00530,P00218,P00361",07/06/2024,ST
INV01530,C00092,"P00270,P00442",25/04/2025,ST
INV01531,C00545,P00325,07/04/2025,ST
INV01532,C01131,"P00154,P00023,P00282,P00166,P00276",21/11/2025,TKO
INV01533,C00063,"P00271,P00387",13/05/2024,CYB
INV01534,C00589,P00429,03/07/2024,ST
INV01535,C00461,P00259,01/04/2024,CYB
INV01536,C01166,"P00338,P00237,P00119,P00368",02/05/2025,TKO
INV01537,C00477,"P00135,P00331,P00128,P00086",29/06/2025,TKO
INV01538,C00002,P00382,03/08/2025,CYB
INV01539,C00712,P00086,27/01/2025,TKO
INV01540,C00198,"P00059,P00518,P00043",07/12/2024,CYB
INV01541,C00549,"P00096,P00442,P00493,P00529",08/09/2024,TKO
INV01542,C00762,"P00452,P00093,P00056,P00518",08/10/2024,ST
INV01543,C00900,"P00309,P00072",01/03/2025,MK
INV01544,C00716,"P00333,P00359,P00002",02/03/2025,MK
INV01545,C00084,"P00027,P00256",24/11/2025,MK
INV01546,C01008,"P00091,P00348",21/12/2024,TKO
INV01547,C00768,"P00527,P00480",13/10/2025,CYB
INV01548,C00101,"P00271,P00387",20/04/2025,CYB
INV01549,C00603,"P00262,P00486,P00381",16/03/2024,MK
INV01550,C00783,"P00408,P00232,P00164,P00262,P00167",18/06/2025,CYB
INV01551,C01080,"P00271,P00387,P00454",11/01/2025,MK
INV01552,C00179,"P00271,P00387,P00158",13/11/2024,CYB
INV01553,C01176,"P00043,P00383",10/01/2024,ST
INV01554,C00925,"P00293,P00134",06/02/2024,TKO
INV01555,C00075,"P00265,P00212",25/06/2025,MK
INV01556,C00350,P00267,27/08/2025,TKO
INV01557,C01129,"P00309,P00407,P00391",06/01/2025,TKO
INV01558,C00095,"P00271,P00387",22/01/2025,TKO
INV01559,C00398,"P00271,P00387,P00046",12/07/2025,MK
INV01560,C00218,"P00270,P00442,P00490,P00138",15/06/2025,ST
INV01561,C00025,"P00160,P00088,P00029",10/07/2024,ST
INV01562,C01127,"P00277,P00269",17/04/2025,MK
INV01563,C00988,"P00265,P00294,P00053",30/03/2024,TKO
INV01564,C00852,P00466,15/08/2025,CYB
INV01565,C00747,"P00043,P00078,P00479",23/02/2024,MK
INV01566,C00551,"P00441,P00392,P00045,P00498,P00153",16/10/2025,MK
INV01567,C00350,"P00059,P00303,P00042,P00343,P00067",12/08/2025,MK
INV01568,C00694,"P00156,P00325",02/04/2024,MK
INV01569,C00134,"P00154,P00186,P00363",04/01/2025,ST
INV01570,C00063,"P00270,P00442,P00504",07/04/2025,TKO
INV01571,C00493,"P00485,P00534,P00133,P00343",20/09/2024,MK
INV01572,C00640,"P00271,P00387,P00132,P00092",04/01/2024,TKO
INV01573,C00912,"P00338,P00123,P00363,P00443,P00162",13/01/2025,CYB
INV01574,C01154,"P00352,P00141,P00095,P00316,P00388",09/08/2025,TKO
INV01575,C00066,"P00271,P00387,P00315,P00534",17/08/2024,TKO
INV01576,C00782,"P00439,P00517,P00337,P00212,P00102",11/09/2025,TKO
INV01577,C00660,"P00270,P00442,P00088",29/08/2024,ST
INV01578,C00384,"P00202,P00432,P00484,P00218,P00435",10/05/2025,CYB
INV01579,C00979,"P00299,P00071,P00223,P00388,P00515",30/04/2024,ST
INV01580,C00281,"P00129,P00434,P00186",14/10/2024,ST
INV01581,C00003,"P00211,P00235",21/07/2025,MK
INV01582,C00580,P00268,22/10/2025,ST
INV01583,C00855,"P00445,P00342,P00341,P00112,P00535",24/08/2024,TKO
INV01584,C00839,"P00470,P00213,P00023,P00087,P00503",16/02/2024,TKO
INV01585,C00068,P00051,09/10/2025,TKO
INV01586,C00656,"P00271,P00387,P00403",14/02/2025,TKO
INV01587,C00320,P00276,25/09/2024,TKO
INV01588,C00979,P00033,30/10/2024,TKO
INV01589,C00475,"P00318,P00199",01/01/2024,MK
INV01590,C00822,"P00207,P00308,P00254,P00050",08/01/2025,TKO
INV01591,C00665,"P00409,P00480,P00383,P00275,P00425",15/02/2024,TKO
INV01592,C00270,"P00483,P00046,P00205,P00331",19/10/2025,ST
INV01593,C00221,"P00134,P00411",25/08/2025,TKO
INV01594,C00493,P00183,23/05/2025,ST
INV01595,C00941,"P00121,P00162",27/08/2024,MK
INV01596,C00968,"P00295,P00135,P00177,P00279,P00349",01/07/2025,ST
INV01597,C00670,"P00488,P00209,P00378,P00492",23/04/2025,TKO
INV01598,C00423,"P00271,P00387",08/04/2024,CYB
INV01599,C00807,"P00034,P00380,P00527,P00525",27/07/2025,ST
INV01600,C01120,"P00331,P00252,P00185,P00095,P00447",30/05/2025,CYB
INV01601,C00784,"P00271,P00387,P00423,P00486",21/03/2024,ST
INV01602,C00547,"P00270,P00442,P00458,P00296",29/10/2024,CYB
INV01603,C00474,"P00490,P00230,P00016,P00103",18/05/2024,TKO
INV01604,C00592,"P00408,P00017,P00299",29/11/2024,CYB
INV01605,C00919,"P00212,P00521,P00092",22/04/2025,CYB
INV01606,C00017,"P00281,P00531",26/11/2025,ST
INV01607,C00768,"P00415,P00500,P00410,P00311",07/11/2025,ST
INV01608,C00916,"P00452,P00089,P00221,P00078,P00134",10/03/2024,ST
INV01609,C00059,"P00270,P00442",17/03/2024,ST
INV01610,C00250,"P00270,P00442,P00086,P00427",18/01/2025,MK
INV01611,C01013,P00526,18/01/2024,TKO
INV01612,C00353,"P00225,P00402,P00124,P00357",18/03/2025,ST
INV01613,C00658,"P00308,P00453,P00290,P00080",14/07/2025,ST
INV01614,C01050,"P00521,P00048,P00170,P00247",02/05/2025,CYB
INV01615,C00142,"P00270,P00442,P00089,P00289",26/04/2024,ST
INV01616,C00868,"P00280,P00004,P00533,P00082",14/10/2025,MK
INV01617,C00565,P00312,19/02/2025,MK
INV01618,C00620,"P00517,P00510",18/06/2025,MK
INV01619,C00716,"P00434,P00488,P00262,P00170",12/03/2024,ST
INV01620,C00555,"P00305,P00384,P00508,P00374",17/10/2024,ST
INV01621,C00556,"P00036,P00251,P00030",22/06/2024,ST
INV01622,C00372,"P00109,P00511,P00280",28/12/2025,TKO
INV01623,C00510,P00495,19/09/2025,TKO
INV01624,C00329,"P00517,P00231,P00408,P00375,P00070",31/01/2025,TKO
INV01625,C00913,"P00041,P00202,P00013,P00226",19/03/2025,CYB
INV01626,C00758,P00445,29/05/2024,TKO
INV01627,C00999,"P00431,P00419,P00405",25/09/2025,ST
INV01628,C00694,"P00251,P00388,P00345",08/09/2025,MK
INV01629,C00381,P00533,06/07/2025,TKO
INV01630,C00949,"P00270,P00442,P00178",23/02/2025,ST
INV01631,C00427,"P00112,P00260",22/08/2024,ST
INV01632,C00876,"P00409,P00019,P00069",25/04/2024,TKO
INV01633,C01139,"P00271,P00387",29/07/2024,CYB
INV01634,C00465,"P00228,P00474,P00169,P00532",18/11/2024,MK
INV01635,C00844,"P00271,P00387,P00249",20/04/2025,MK
INV01636,C00332,"P00144,P00142,P00353",19/12/2025,MK
INV01637,C01153,P00482,12/05/2024,MK
INV01638,C00226,"P00271,P00387,P00423,P00470",18/07/2024,MK
INV01639,C00357,"P00271,P00387",29/09/2024,CYB
INV01640,C01092,"P00270,P00442,P00349",15/11/2024,MK
INV01641,C00346,"P00290,P00459",26/02/2025,TKO
INV01642,C00906,"P00461,P00043,P00359,P00261,P00245",09/08/2025,MK
INV01643,C00346,"P00241,P00137,P00434,P00236",24/06/2025,CYB
INV01644,C00636,"P00058,P00409,P00405,P00295",16/02/2024,TKO
INV01645,C00024,"P00390,P00002,P00347",15/05/2025,MK
INV01646,C00545,"P00430,P00223",18/03/2024,MK
INV01647,C00821,"P00420,P00192,P00004,P00335,P00401",29/09/2024,TKO
INV01648,C00880,P00415,13/04/2025,ST
INV01649,C00827,"P00060,P00132,P00131,P00438",07/10/2025,TKO
INV01650,C00265,"P00001,P00516",05/08/2025,MK
INV01651,C01067,"P00310,P00013",25/05/2024,TKO
INV01652,C01023,"P00386,P00405",21/11/2025,ST
INV01653,C00749,"P00297,P00140,P00126",15/09/2024,MK
INV01654,C00328,"P00181,P00173",13/02/2025,CYB
INV01655,C00014,"P00120,P00192",01/08/2025,ST
INV01656,C00639,"P00157,P00296,P00406",08/02/2024,MK
INV01657,C00932,"P00352,P00053,P00116",17/10/2025,TKO
INV01658,C00597,"P00341,P00328",01/08/2024,CYB
INV01659,C00325,"P00318,P00330,P00258,P00114,P00183",03/01/2024,MK
INV01660,C00281,"P00271,P00387,P00335,P00170",05/04/2024,MK
INV01661,C00545,P00132,14/08/2024,TKO
INV01662,C00238,"P00475,P00351,P00051,P00149",16/03/2025,ST
INV01663,C00673,"P00430,P00113,P00388,P00051",10/06/2025,TKO
INV01664,C00768,"P00373,P00158",11/07/2025,CYB
INV01665,C01123,"P00467,P00245",06/04/2024,CYB
INV01666,C00762,"P00462,P00027,P00505,P00466,P00039",12/01/2024,CYB
INV01667,C01154,"P00109,P00142,P00512,P00179,P00233",18/05/2025,MK
INV01668,C01076,"P00430,P00009,P00484,P00365,P00394",27/12/2025,TKO
INV01669,C00971,"P00190,P00063",25/06/2025,ST
INV01670,C00141,"P00271,P00387,P00440,P00485",29/03/2024,CYB
INV01671,C00140,"P00011,P00326",12/02/2025,TKO
INV01672,C00234,"P00238,P00061,P00395,P00243,P00439",05/07/2025,ST
INV01673,C01122,"P00271,P00387",13/07/2024,TKO
INV01674,C00289,P00354,01/12/2024,MK
INV01675,C01058,P00283,10/10/2025,TKO
INV01676,C00624,"P00341,P00136",29/07/2025,TKO
INV01677,C00485,"P00228,P00487,P00156,P00460",23/11/2024,CYB
INV01678,C00356,"P00270,P00442,P00527,P00529",30/12/2025,TKO
INV01679,C00693,P00250,31/08/2024,CYB
INV01680,C01105,"P00308,P00073,P00156,P00441",15/01/2024,ST
INV01681,C00319,"P00164,P00096,P00412",08/01/2025,ST
INV01682,C00319,"P00330,P00290,P00343,P00486,P00535",20/01/2025,TKO
INV01683,C00750,"P00530,P00422,P00344,P00297",03/04/2024,ST
INV01684,C00848,"P00269,P00420,P00485,P00070",06/08/2024,CYB
INV01685,C00181,"P00397,P00077,P00183",16/02/2024,ST
INV01686,C00760,"P00008,P00173",04/11/2024,MK
INV01687,C00602,"P00349,P00365,P00171,P00109",01/05/2024,MK
INV01688,C00592,"P00061,P00160,P00502,P00078",16/01/2025,TKO
INV01689,C01037,"P00039,P00029,P00445,P00069,P00240",27/03/2025,MK
INV01690,C01024,P00310,11/01/2024,CYB
INV01691,C00519,"P00422,P00531",20/08/2024,TKO
INV01692,C00166,"P00270,P00442",16/08/2025,CYB
INV01693,C00396,"P00271,P00387",11/06/2025,CYB
INV01694,C00432,"P00357,P00051,P00446,P00162,P00522",09/09/2025,MK
INV01695,C00063,"P00174,P00470,P00106,P00231",29/06/2025,MK
INV01696,C00779,"P00158,P00477,P00115,P00345",23/01/2025,CYB
INV01697,C00709,"P00117,P00120,P00140,P00473,P00466",29/07/2024,TKO
INV01698,C00034,P00443,26/08/2024,MK
INV01699,C00922,"P00092,P00237,P00307",02/04/2024,TKO
INV01700,C00368,"P00270,P00442,P00226",06/09/2024,CYB
INV01701,C00150,"P00496,P00168,P00007",20/09/2024,CYB
INV01702,C00942,"P00313,P00101,P00243,P00421,P00179",11/01/2025,TKO
INV01703,C00864,"P00271,P00387,P00265,P00406",25/04/2025,ST
INV01704,C00486,"P00270,P00442,P00251",10/12/2024,CYB
INV01705,C00336,"P00225,P00325,P00443",17/06/2025,TKO
INV01706,C00925,"P00211,P00476",14/02/2024,ST
INV01707,C00997,P00181,03/07/2024,CYB
INV01708,C00070,"P00350,P00118,P00048,P00014,P00232",01/03/2024,CYB
INV01709,C00597,"P00457,P00301,P00163",13/07/2024,MK
INV01710,C00888,"P00183,P00001,P00454",09/07/2024,MK
INV01711,C01161,P00479,07/02/2025,CYB
INV01712,C00336,"P00270,P00442,P00070,P00528",01/04/2024,ST
INV01713,C00200,"P00270,P00442",08/04/2025,MK
INV01714,C00497,"P00327,P00114,P00218,P00392",13/11/2025,TKO
INV01715,C00101,P00211,26/03/2025,TKO
INV01716,C00838,"P00421,P00489",11/04/2025,TKO
INV01717,C00445,"P00438,P00375",16/12/2025,ST
INV01718,C00416,"P00270,P00405,P00112",14/07/2025,TKO
INV01719,C00902,"P00271,P00387,P00448",18/10/2025,ST
INV01720,C00633,"P00270,P00442",27/02/2024,ST
INV01721,C00733,"P00145,P00498",05/02/2024,ST
INV01722,C00406,"P00479,P00040,P00095",17/09/2024,CYB
INV01723,C00093,"P00305,P00248,P00477,P00020,P00052",06/06/2025,ST
INV01724,C00835,"P00424,P00132,P00530,P00215",25/05/2025,CYB
INV01725,C00176,"P00471,P00019,P00356,P00326",15/03/2025,ST
INV01726,C00855,"P00127,P00313,P00338,P00384,P00132",10/10/2024,TKO
INV01727,C00281,"P00288,P00045,P00292",03/06/2024,CYB
INV01728,C00037,"P00202,P00450",09/07/2024,CYB
INV01729,C00644,"P00271,P00387",11/07/2024,ST
INV01730,C00279,"P00239,P00469,P00276,P00328,P00139",03/04/2024,CYB
INV01731,C00975,"P00401,P00340",03/05/2025,CYB
INV01732,C01060,P00184,08/03/2025,MK
INV01733,C00089,"P00112,P00209,P00322,P00477,P00499",30/04/2025,CYB
INV01734,C00334,"P00475,P00413,P00191,P00512",19/04/2024,TKO
INV01735,C01128,"P00270,P00442,P00339,P00525",19/10/2025,MK
INV01736,C00707,P00031,23/07/2024,MK
INV01737,C00446,"P00430,P00318",10/05/2025,TKO
INV01738,C00151,"P00270,P00442",20/01/2025,CYB
INV01739,C00871,"P00263,P00345,P00489,P00200,P00187",22/09/2024,TKO
INV01740,C00571,"P00360,P00226,P00244,P00087",05/08/2025,ST
INV01741,C00401,"P00110,P00187,P00327,P00491,P00079",25/07/2024,ST
INV01742,C00101,"P00116,P00026,P00012,P00192,P00358",08/10/2025,MK
INV01743,C00301,"P00249,P00220,P00148",13/09/2024,MK
INV01744,C00330,"P00056,P00334,P00024,P00100,P00381",17/09/2024,ST
INV01745,C00931,"P00271,P00387,P00194,P00345",03/12/2024,MK
INV01746,C00835,"P00269,P00036,P00204,P00234,P00026",27/01/2024,TKO
INV01747,C00018,"P00295,P00476",21/05/2025,MK
INV01748,C00515,"P00139,P00169,P00504,P00454",19/01/2024,TKO
INV01749,C00387,"P00245,P00219,P00262,P00030",25/08/2024,TKO
INV01750,C00279,"P00271,P00387,P00393",10/12/2025,TKO
INV01751,C00305,"P00371,P00205,P00238,P00224,P00219",26/01/2024,ST
INV01752,C01098,"P00271,P00387",30/10/2024,TKO
INV01753,C00547,"P00338,P00212",26/07/2024,TKO
INV01754,C00446,"P00492,P00401",06/02/2025,CYB
INV01755,C00518,"P00270,P00442,P00351",25/09/2025,MK
INV01756,C00519,P00278,30/08/2025,CYB
INV01757,C00700,"P00266,P00281",31/12/2024,MK
INV01758,C00952,"P00434,P00229",18/03/2025,TKO
INV01759,C01141,"P00270,P00442,P00072,P00460",20/05/2024,TKO
INV01760,C00748,"P00108,P00163",29/11/2025,CYB
INV01761,C00348,"P00108,P00058,P00464",22/12/2024,MK
INV01762,C00367,"P00270,P00442",12/04/2025,TKO
INV01763,C00728,"P00271,P00387",17/03/2024,CYB
INV01764,C00754,"P00462,P00334",13/11/2024,MK
INV01765,C00224,"P00279,P00211,P00290,P00125",08/08/2024,MK
INV01766,C00546,P00398,02/11/2024,ST
INV01767,C00954,P00140,13/04/2025,TKO
INV01768,C00377,"P00281,P00206,P00204",02/08/2024,TKO
INV01769,C00715,"P00516,P00133",06/02/2024,MK
INV01770,C00825,"P00159,P00182,P00444,P00154,P00102",31/05/2024,MK
INV01771,C00077,"P00096,P00526,P00157,P00005,P00150",14/06/2025,ST
INV01772,C00914,"P00270,P00442",21/02/2025,ST
INV01773,C01117,"P00024,P00503,P00521,P00278,P00522",06/12/2025,CYB
INV01774,C00428,P00350,20/02/2024,TKO
INV01775,C00162,"P00009,P00457,P00083,P00361",08/12/2025,CYB
INV01776,C00555,"P00442,P00226",10/10/2025,TKO
INV01777,C01041,P00199,15/07/2024,MK
INV01778,C00909,"P00041,P00009",07/06/2024,ST
INV01779,C00519,P00026,05/12/2025,CYB
INV01780,C01118,"P00271,P00387,P00187,P00467",04/02/2025,TKO
INV01781,C00672,P00474,24/12/2025,MK
INV01782,C01121,"P00425,P00016",20/12/2025,TKO
INV01783,C00408,"P00001,P00042",19/04/2025,ST
INV01784,C00879,"P00271,P00387,P00142",28/06/2025,TKO
INV01785,C00061,"P00270,P00442,P00034,P00225",02/11/2024,ST
INV01786,C00675,"P00247,P00209,P00278",04/04/2025,TKO
INV01787,C00498,"P00371,P00366,P00306,P00485,P00378",05/05/2024,CYB
INV01788,C00357,"P00109,P00126,P00191",17/06/2025,CYB
INV01789,C01043,"P00474,P00513,P00360,P00160",28/06/2024,ST
INV01790,C00908,"P00494,P00435,P00203,P00311",31/12/2025,MK
INV01791,C00331,P00030,05/01/2024,CYB
INV01792,C00233,"P00270,P00442,P00380,P00501",26/11/2025,TKO
INV01793,C01061,"P00457,P00128,P00160",16/08/2024,TKO
INV01794,C00878,"P00271,P00387,P00389",31/01/2024,CYB
INV01795,C00435,P00053,07/09/2024,MK
INV01796,C00726,"P00366,P00270,P00054,P00037",16/09/2024,TKO
INV01797,C00952,"P00235,P00499,P00476",01/06/2025,ST
INV01798,C00158,P00278,29/11/2025,ST
INV01799,C00250,"P00271,P00387,P00511",04/06/2025,TKO
INV01800,C01041,"P00199,P00048,P00150,P00513",23/08/2025,ST
INV01801,C00925,"P00270,P00518,P00487",09/06/2024,MK
INV01802,C00658,"P00175,P00270,P00049,P00500,P00359",14/11/2024,MK
INV01803,C00977,"P00412,P00528,P00265",03/07/2025,CYB
INV01804,C00036,"P00238,P00202,P00182,P00114",30/10/2025,CYB
INV01805,C00264,"P00509,P00049,P00240,P00400",01/10/2025,MK
INV01806,C00358,"P00462,P00166,P00126",22/04/2024,ST
INV01807,C00801,"P00253,P00090",11/01/2024,TKO
INV01808,C01019,"P00491,P00102,P00251,P00471",23/06/2025,CYB
INV01809,C00082,P00534,25/02/2025,TKO
INV01810,C00451,"P00055,P00071,P00490,P00005",10/02/2025,MK
INV01811,C00300,"P00156,P00486,P00510,P00090,P00465",21/02/2025,MK
INV01812,C00306,"P00460,P00446",10/06/2024,TKO
INV01813,C01168,"P00271,P00387,P00020",18/09/2025,ST
INV01814,C00821,P00325,27/09/2024,CYB
INV01815,C00739,"P00271,P00387,P00531",20/02/2024,TKO
INV01816,C00573,"P00236,P00379",28/10/2024,CYB
INV01817,C00407,"P00244,P00449,P00304",01/05/2024,MK
INV01818,C00223,"P00119,P00022,P00100,P00125,P00416",25/08/2025,CYB
INV01819,C00344,"P00060,P00237,P00406",21/12/2024,TKO
INV01820,C00695,P00428,31/07/2025,TKO
INV01821,C00855,"P00021,P00237,P00218,P00168",10/05/2024,CYB
INV01822,C00939,"P00169,P00218,P00037,P00126,P00185",13/06/2024,TKO
INV01823,C00278,"P00378,P00103,P00117,P00379",03/10/2025,TKO
INV01824,C00258,"P00270,P00442,P00183,P00202",21/06/2024,ST
INV01825,C01078,"P00280,P00092,P00212,P00161,P00318",26/07/2025,CYB
INV01826,C00224,P00458,07/01/2024,CYB
INV01827,C00437,"P00037,P00270,P00021",11/10/2025,MK
INV01828,C00136,"P00475,P00090,P00513",29/08/2024,ST
INV01829,C00370,"P00315,P00391,P00044",03/11/2024,MK
INV01830,C01076,"P00096,P00513,P00480",14/08/2025,ST
INV01831,C00928,"P00312,P00482",24/03/2025,MK
INV01832,C00202,"P00099,P00104",17/01/2025,ST
INV01833,C00605,P00278,24/12/2025,TKO
INV01834,C00470,P00106,13/05/2024,CYB
INV01835,C00555,"P00170,P00486,P00179,P00397",18/01/2024,CYB
INV01836,C00918,"P00092,P00423,P00457,P00133,P00511",30/11/2024,CYB
INV01837,C00950,"P00050,P00236,P00239,P00109",29/10/2025,ST
INV01838,C00393,"P00270,P00442,P00369",17/06/2024,MK
INV01839,C01007,"P00323,P00108,P00444",05/03/2024,TKO
INV01840,C00213,"P00351,P00098,P00177,P00083,P00406",15/01/2025,MK
INV01841,C00765,"P00335,P00501",12/03/2025,CYB
INV01842,C00686,"P00517,P00214,P00238",17/10/2024,TKO
INV01843,C01103,"P00387,P00119,P00279",17/10/2025,CYB
INV01844,C00991,P00171,28/09/2025,CYB
INV01845,C00018,"P00270,P00442,P00260",25/07/2025,TKO
INV01846,C00629,"P00103,P00080,P00179,P00053",17/01/2025,CYB
INV01847,C00888,"P00031,P00217,P00119,P00092,P00521",17/05/2025,ST
INV01848,C00873,"P00496,P00472,P00134,P00250,P00258",19/03/2024,TKO
INV01849,C01127,"P00324,P00098,P00238",28/01/2025,ST
INV01850,C00590,"P00358,P00488,P00393",11/05/2024,CYB
INV01851,C00337,"P00440,P00199,P00311,P00217,P00436",28/06/2025,ST
INV01852,C00237,"P00013,P00526",02/02/2024,TKO
INV01853,C00786,"P00135,P00264,P00333,P00388,P00504",19/07/2024,MK
INV01854,C00841,"P00271,P00387,P00491",26/08/2024,MK
INV01855,C00341,"P00466,P00472,P00094",21/05/2025,MK
INV01856,C00650,"P00425,P00148,P00109",01/01/2024,TKO
INV01857,C00416,P00058,08/05/2024,MK
INV01858,C00233,"P00342,P00152,P00159",29/08/2025,TKO
INV01859,C00603,"P00490,P00339",26/03/2024,TKO
INV01860,C01160,"P00271,P00387,P00084",19/05/2024,MK
INV01861,C01060,"P00029,P00079,P00301",11/01/2025,ST
INV01862,C00207,P00415,09/05/2024,ST
INV01863,C00273,"P00176,P00346,P00342",31/01/2025,CYB
INV01864,C00965,"P00173,P00311",22/08/2025,TKO
INV01865,C00454,"P00509,P00423,P00240,P00329",19/08/2025,MK
INV01866,C00375,"P00270,P00442,P00443",20/12/2024,CYB
INV01867,C00642,"P00061,P00332,P00293",23/12/2024,ST
INV01868,C00847,"P00018,P00392,P00220,P00208",15/03/2025,MK
INV01869,C00788,"P00421,P00329,P00100",30/09/2024,CYB
INV01870,C00519,"P00270,P00442,P00292",10/04/2025,MK
INV01871,C00690,P00141,04/10/2024,ST
INV01872,C00710,"P00455,P00517,P00006,P00064",27/07/2024,TKO
INV01873,C00772,"P00140,P00437,P00124,P00370",28/12/2025,MK
INV01874,C00992,"P00396,P00163",26/05/2024,TKO
