Invoice no,Customer id,Product id list,Invoice date,Shopping mall,ProductList,Product id,Category,Price,Gender,Age,Payment method,LineAmount,InvoiceAmount
INV00237,C00801,"P00265,P00411,P00035,P00522,P00255",2024-09-09,CYB,P00255,P00255,Books,431.82,M,47,Cash,431.82,6567.370000000001
INV00238,C00863,"P00231,P00488",2025-04-24,CYB,P00231,P00231,Groceries,67.77,F,55,Mobile Payment,67.77,142.14999999999998
INV00238,C00863,"P00231,P00488",2025-04-24,CYB,P00488,P00488,Books,74.38,F,55,Mobile Payment,74.38,142.14999999999998
INV00239,C00553,P00332,2025-09-10,TKO,P00332,P00332,Toys,100.36,M,27,Cash,100.36,100.36
INV00240,C00817,P00220,2024-04-28,CYB,P00220,P00220,Toys,116.08,F,51,Mobile Payment,116.08,116.08
INV00241,C00423,"P00081,P00209,P00184,P00251",2024-06-14,MK,P00081,P00081,Electronics,2602.3,M,36,Cash,2602.3,3170.78
INV00241,C00423,"P00081,P00209,P00184,P00251",2024-06-14,MK,P00209,P00209,Toys,97.53,M,36,Cash,97.53,3170.78
INV00241,C00423,"P00081,P00209,P00184,P00251",2024-06-14,MK,P00184,P00184,Groceries,67.23,M,36,Cash,67.23,3170.78
INV00241,C00423,"P00081,P00209,P00184,P00251",2024-06-14,MK,P00251,P00251,Clothing,403.72,M,36,Cash,403.72,3170.78
INV00242,C00182,"P00270,P00442",2024-02-23,TKO,P00270,P00270,Electronics,1546.75,F,40,Mobile Payment,1546.75,1676.37
INV00242,C00182,"P00270,P00442",2024-02-23,TKO,P00442,P00442,Toys,129.62,F,40,Mobile Payment,129.62,1676.37
INV00243,C00393,"P00294,P00021",2024-10-26,CYB,P00294,P00294,Books,512.52,M,52,Mobile Payment,512.52,772.67
INV00243,C00393,"P00294,P00021",2024-10-26,CYB,P00021,P00021,Groceries,260.15,M,52,Mobile Payment,260.15,772.67
INV00244,C01172,"P00270,P00442,P00032",2025-06-18,TKO,P00270,P00270,Electronics,1546.75,F,38,Cash,1546.75,6549.3099999999995
INV00244,C01172,"P00270,P00442,P00032",2025-06-18,TKO,P00442,P00442,Toys,129.62,F,38,Cash,129.62,6549.3099999999995
INV00244,C01172,"P00270,P00442,P00032",2025-06-18,TKO,P00032,P00032,Electronics,4872.94,F,38,Cash,4872.94,6549.3099999999995
INV00245,C00330,P00071,2024-09-16,MK,P00071,P00071,Clothing,802.18,F,22,Credit Card,802.18,802.18
INV00246,C00252,"P00163,P00217",2025-07-31,MK,P00163,P00163,Groceries,250.57,F,57,Mobile Payment,250.57,310.62
INV00246,C00252,"P00163,P00217",2025-07-31,MK,P00217,P00217,Groceries,60.05,F,57,Mobile Payment,60.05,310.62
INV00247,C00092,P00447,2025-08-14,TKO,P00447,P00447,Toys,140.95,M,41,Cash,140.95,140.95
INV00248,C00846,"P00444,P00472,P00063,P00066,P00463",2024-10-07,TKO,P00444,P00444,Electronics,1535.83,F,35,Mobile Payment,1535.83,2238.88
INV00248,C00846,"P00444,P00472,P00063,P00066,P00463",2024-10-07,TKO,P00472,P00472,Groceries,189.87,F,35,Mobile Payment,189.87,2238.88
INV00248,C00846,"P00444,P00472,P00063,P00066,P00463",2024-10-07,TKO,P00063,P00063,Toys,144.16,F,35,Mobile Payment,144.16,2238.88
INV00248,C00846,"P00444,P00472,P00063,P00066,P00463",2024-10-07,TKO,P00066,P00066,Groceries,123.3,F,35,Mobile Payment,123.3,2238.88
INV00248,C00846,"P00444,P00472,P00063,P00066,P00463",2024-10-07,TKO,P00463,P00463,Books,245.72,F,35,Mobile Payment,245.72,2238.88
INV00249,C00562,"P00142,P00131,P00079,P00181",2025-04-01,CYB,P00142,P00142,Electronics,1518.5,M,41,Credit Card,1518.5,3360.19
INV00249,C00562,"P00142,P00131,P00079,P00181",2025-04-01,CYB,P00131,P00131,Clothing,647.9,M,41,Credit Card,647.9,3360.19
INV00249,C00562,"P00142,P00131,P00079,P00181",2025-04-01,CYB,P00079,P00079,Groceries,243.11,M,41,Credit Card,243.11,3360.19
INV00249,C00562,"P00142,P00131,P00079,P00181",2025-04-01,CYB,P00181,P00181,Clothing,950.68,M,41,Credit Card,950.68,3360.19
INV00250,C00029,"P00052,P00347,P00046",2024-06-17,TKO,P00052,P00052,Books,459.47,M,34,Cash,459.47,1312.76
INV00250,C00029,"P00052,P00347,P00046",2024-06-17,TKO,P00347,P00347,Books,319.07,M,34,Cash,319.07,1312.76
INV00250,C00029,"P00052,P00347,P00046",2024-06-17,TKO,P00046,P00046,Clothing,534.22,M,34,Cash,534.22,1312.76
INV00251,C00593,"P00073,P00504,P00314,P00510",2024-01-20,CYB,P00073,P00073,Groceries,218.58,F,48,Cash,218.58,950.1500000000001
INV00251,C00593,"P00073,P00504,P00314,P00510",2024-01-20,CYB,P00504,P00504,Books,348.66,F,48,Cash,348.66,950.1500000000001
INV00251,C00593,"P00073,P00504,P00314,P00510",2024-01-20,CYB,P00314,P00314,Toys,147.72,F,48,Cash,147.72,950.1500000000001
INV00251,C00593,"P00073,P00504,P00314,P00510",2024-01-20,CYB,P00510,P00510,Clothing,235.19,F,48,Cash,235.19,950.1500000000001
INV00252,C00714,"P00271,P00387,P00132,P00106",2025-11-15,TKO,P00271,P00271,Toys,108.14,F,29,Cash,108.14,651.71
INV00252,C00714,"P00271,P00387,P00132,P00106",2025-11-15,TKO,P00387,P00387,Books,197.4,F,29,Cash,197.4,651.71
INV00252,C00714,"P00271,P00387,P00132,P00106",2025-11-15,TKO,P00132,P00132,Toys,125.21,F,29,Cash,125.21,651.71
INV00252,C00714,"P00271,P00387,P00132,P00106",2025-11-15,TKO,P00106,P00106,Groceries,220.96,F,29,Cash,220.96,651.71
INV00253,C00916,"P00276,P00014",2025-08-23,CYB,P00276,P00276,Books,94.63,M,21,Credit Card,94.63,223.38
INV00253,C00916,"P00276,P00014",2025-08-23,CYB,P00014,P00014,Toys,128.75,M,21,Credit Card,128.75,223.38
INV00254,C00848,"P00270,P00442,P00433,P00280",2025-05-27,ST,P00270,P00270,Electronics,1546.75,F,19,Credit Card,1546.75,2805.52
INV00254,C00848,"P00270,P00442,P00433,P00280",2025-05-27,ST,P00442,P00442,Toys,129.62,F,19,Credit Card,129.62,2805.52
INV00254,C00848,"P00270,P00442,P00433,P00280",2025-05-27,ST,P00433,P00433,Clothing,284.21,F,19,Credit Card,284.21,2805.52
INV00254,C00848,"P00270,P00442,P00433,P00280",2025-05-27,ST,P00280,P00280,Clothing,844.94,F,19,Credit Card,844.94,2805.52
INV00255,C00263,"P00134,P00212,P00379,P00422",2024-01-01,CYB,P00134,P00134,Electronics,4742.67,F,48,Credit Card,4742.67,9482.9
INV00255,C00263,"P00134,P00212,P00379,P00422",2024-01-01,CYB,P00212,P00212,Toys,130.1,F,48,Credit Card,130.1,9482.9
INV00255,C00263,"P00134,P00212,P00379,P00422",2024-01-01,CYB,P00379,P00379,Clothing,665.29,F,48,Credit Card,665.29,9482.9
INV00255,C00263,"P00134,P00212,P00379,P00422",2024-01-01,CYB,P00422,P00422,Electronics,3944.84,F,48,Credit Card,3944.84,9482.9
INV00256,C00924,P00240,2025-12-13,TKO,P00240,P00240,Toys,128.11,F,37,Credit Card,128.11,128.11
INV00257,C00359,"P00493,P00429",2025-09-29,TKO,P00493,P00493,Clothing,390.27,M,39,Cash,390.27,663.23
INV00257,C00359,"P00493,P00429",2025-09-29,TKO,P00429,P00429,Clothing,272.96,M,39,Cash,272.96,663.23
INV00258,C00042,P00368,2024-12-10,ST,P00368,P00368,Clothing,618.82,M,60,Credit Card,618.82,618.82
INV00259,C00440,"P00280,P00515",2025-11-18,TKO,P00280,P00280,Clothing,844.94,F,51,Mobile Payment,844.94,1038.27
INV00259,C00440,"P00280,P00515",2025-11-18,TKO,P00515,P00515,Books,193.33,F,51,Mobile Payment,193.33,1038.27
INV00260,C01025,"P00182,P00432,P00043,P00125",2025-01-03,MK,P00182,P00182,Groceries,94.38,F,29,Credit Card,94.38,498.27
INV00260,C01025,"P00182,P00432,P00043,P00125",2025-01-03,MK,P00432,P00432,Toys,140.16,F,29,Credit Card,140.16,498.27
INV00260,C01025,"P00182,P00432,P00043,P00125",2025-01-03,MK,P00043,P00043,Toys,129.23,F,29,Credit Card,129.23,498.27
INV00260,C01025,"P00182,P00432,P00043,P00125",2025-01-03,MK,P00125,P00125,Toys,134.5,F,29,Credit Card,134.5,498.27
INV00261,C00611,"P00206,P00081,P00260,P00320",2025-12-19,ST,P00206,P00206,Toys,116.79,M,20,Mobile Payment,116.79,7392.17
INV00261,C00611,"P00206,P00081,P00260,P00320",2025-12-19,ST,P00081,P00081,Electronics,2602.3,M,20,Mobile Payment,2602.3,7392.17
INV00261,C00611,"P00206,P00081,P00260,P00320",2025-12-19,ST,P00260,P00260,Electronics,4535.28,M,20,Mobile Payment,4535.28,7392.17
INV00261,C00611,"P00206,P00081,P00260,P00320",2025-12-19,ST,P00320,P00320,Toys,137.8,M,20,Mobile Payment,137.8,7392.17
INV00262,C00651,"P00506,P00245,P00448,P00165,P00199",2025-09-01,CYB,P00506,P00506,Clothing,812.21,F,18,Mobile Payment,812.21,11210.91
INV00262,C00651,"P00506,P00245,P00448,P00165,P00199",2025-09-01,CYB,P00245,P00245,Electronics,4281.2,F,18,Mobile Payment,4281.2,11210.91
INV00262,C00651,"P00506,P00245,P00448,P00165,P00199",2025-09-01,CYB,P00448,P00448,Electronics,5494.69,F,18,Mobile Payment,5494.69,11210.91
INV00262,C00651,"P00506,P00245,P00448,P00165,P00199",2025-09-01,CYB,P00165,P00165,Groceries,301.49,F,18,Mobile Payment,301.49,11210.91
INV00262,C00651,"P00506,P00245,P00448,P00165,P00199",2025-09-01,CYB,P00199,P00199,Books,321.32,F,18,Mobile Payment,321.32,11210.91
INV00263,C00199,P00004,2025-12-05,CYB,P00004,P00004,Electronics,1561.48,F,29,Mobile Payment,1561.48,1561.48
INV00264,C00566,"P00175,P00493,P00490,P00107,P00068",2025-06-07,ST,P00175,P00175,Books,575.6,M,31,Cash,575.6,2424.39
INV00264,C00566,"P00175,P00493,P00490,P00107,P00068",2025-06-07,ST,P00493,P00493,Clothing,390.27,M,31,Cash,390.27,2424.39
INV00264,C00566,"P00175,P00493,P00490,P00107,P00068",2025-06-07,ST,P00490,P00490,Clothing,999.45,M,31,Cash,999.45,2424.39
INV00264,C00566,"P00175,P00493,P00490,P00107,P00068",2025-06-07,ST,P00107,P00107,Books,309.9,M,31,Cash,309.9,2424.39
INV00264,C00566,"P00175,P00493,P00490,P00107,P00068",2025-06-07,ST,P00068,P00068,Books,149.17,M,31,Cash,149.17,2424.39
INV00265,C00559,"P00289,P00323",2025-01-16,TKO,P00289,P00289,Clothing,313.61,M,21,Cash,313.61,648.6700000000001
INV00265,C00559,"P00289,P00323",2025-01-16,TKO,P00323,P00323,Clothing,335.06,M,21,Cash,335.06,648.6700000000001
INV00266,C00807,"P00271,P00387",2025-07-15,CYB,P00271,P00271,Toys,108.14,F,60,Cash,108.14,305.54
INV00266,C00807,"P00271,P00387",2025-07-15,CYB,P00387,P00387,Books,197.4,F,60,Cash,197.4,305.54
INV00267,C00684,"P00271,P00387",2025-08-27,TKO,P00271,P00271,Toys,108.14,M,53,Mobile Payment,108.14,305.54
INV00267,C00684,"P00271,P00387",2025-08-27,TKO,P00387,P00387,Books,197.4,M,53,Mobile Payment,197.4,305.54
INV00268,C00810,P00026,2024-04-06,CYB,P00026,P00026,Clothing,751.23,F,35,Credit Card,751.23,751.23
INV00269,C00943,"P00270,P00442,P00243",2025-04-29,MK,P00270,P00270,Electronics,1546.75,F,44,Cash,1546.75,2260.13
INV00269,C00943,"P00270,P00442,P00243",2025-04-29,MK,P00442,P00442,Toys,129.62,F,44,Cash,129.62,2260.13
INV00269,C00943,"P00270,P00442,P00243",2025-04-29,MK,P00243,P00243,Books,583.76,F,44,Cash,583.76,2260.13
INV00270,C01068,P00005,2025-06-14,TKO,P00005,P00005,Books,279.14,M,41,Credit Card,279.14,279.14
INV00271,C01043,"P00270,P00442,P00273",2025-01-08,CYB,P00270,P00270,Electronics,1546.75,M,41,Mobile Payment,1546.75,3627.84
INV00271,C01043,"P00270,P00442,P00273",2025-01-08,CYB,P00442,P00442,Toys,129.62,M,41,Mobile Payment,129.62,3627.84
INV00271,C01043,"P00270,P00442,P00273",2025-01-08,CYB,P00273,P00273,Electronics,1951.47,M,41,Mobile Payment,1951.47,3627.84
INV00272,C00555,"P00270,P00442,P00433",2024-09-02,MK,P00270,P00270,Electronics,1546.75,M,59,Cash,1546.75,1960.58
INV00272,C00555,"P00270,P00442,P00433",2024-09-02,MK,P00442,P00442,Toys,129.62,M,59,Cash,129.62,1960.58
INV00272,C00555,"P00270,P00442,P00433",2024-09-02,MK,P00433,P00433,Clothing,284.21,M,59,Cash,284.21,1960.58
INV00273,C00152,"P00119,P00186,P00468,P00432,P00124",2024-11-21,MK,P00119,P00119,Clothing,866.53,F,50,Credit Card,866.53,4604.59
INV00273,C00152,"P00119,P00186,P00468,P00432,P00124",2024-11-21,MK,P00186,P00186,Clothing,961.86,F,50,Credit Card,961.86,4604.59
INV00273,C00152,"P00119,P00186,P00468,P00432,P00124",2024-11-21,MK,P00468,P00468,Electronics,2358.98,F,50,Credit Card,2358.98,4604.59
INV00273,C00152,"P00119,P00186,P00468,P00432,P00124",2024-11-21,MK,P00432,P00432,Toys,140.16,F,50,Credit Card,140.16,4604.59
INV00273,C00152,"P00119,P00186,P00468,P00432,P00124",2024-11-21,MK,P00124,P00124,Clothing,277.06,F,50,Credit Card,277.06,4604.59
INV00274,C00022,"P00027,P00130",2024-02-12,ST,P00027,P00027,Books,477.69,F,43,Cash,477.69,544.44
INV00274,C00022,"P00027,P00130",2024-02-12,ST,P00130,P00130,Books,66.75,F,43,Cash,66.75,544.44
INV00275,C00617,"P00326,P00310",2024-10-16,MK,P00326,P00326,Groceries,223.84,F,58,Credit Card,223.84,645.23
INV00275,C00617,"P00326,P00310",2024-10-16,MK,P00310,P00310,Books,421.39,F,58,Credit Card,421.39,645.23
INV00276,C00829,"P00383,P00200,P00257,P00225,P00405",2025-05-31,TKO,P00383,P00383,Toys,102.11,M,28,Credit Card,102.11,3014.38
INV00276,C00829,"P00383,P00200,P00257,P00225,P00405",2025-05-31,TKO,P00200,P00200,Books,121.94,M,28,Credit Card,121.94,3014.38
INV00276,C00829,"P00383,P00200,P00257,P00225,P00405",2025-05-31,TKO,P00257,P00257,Groceries,79.2,M,28,Credit Card,79.2,3014.38
INV00276,C00829,"P00383,P00200,P00257,P00225,P00405",2025-05-31,TKO,P00225,P00225,Electronics,2307.01,M,28,Credit Card,2307.01,3014.38
INV00276,C00829,"P00383,P00200,P00257,P00225,P00405",2025-05-31,TKO,P00405,P00405,Clothing,404.12,M,28,Credit Card,404.12,3014.38
INV00277,C00488,"P00428,P00306,P00527,P00358,P00212",2025-06-25,MK,P00428,P00428,Electronics,2333.01,F,26,Cash,2333.01,4055.3100000000004
INV00277,C00488,"P00428,P00306,P00527,P00358,P00212",2025-06-25,MK,P00306,P00306,Groceries,181.8,F,26,Cash,181.8,4055.3100000000004
INV00277,C00488,"P00428,P00306,P00527,P00358,P00212",2025-06-25,MK,P00527,P00527,Books,411.69,F,26,Cash,411.69,4055.3100000000004
INV00277,C00488,"P00428,P00306,P00527,P00358,P00212",2025-06-25,MK,P00358,P00358,Clothing,998.71,F,26,Cash,998.71,4055.3100000000004
INV00277,C00488,"P00428,P00306,P00527,P00358,P00212",2025-06-25,MK,P00212,P00212,Toys,130.1,F,26,Cash,130.1,4055.3100000000004
INV00278,C00513,"P00267,P00387,P00156,P00143,P00102",2024-02-05,TKO,P00267,P00267,Groceries,156.44,M,43,Cash,156.44,6516.11
INV00278,C00513,"P00267,P00387,P00156,P00143,P00102",2024-02-05,TKO,P00387,P00387,Books,197.4,M,43,Cash,197.4,6516.11
INV00278,C00513,"P00267,P00387,P00156,P00143,P00102",2024-02-05,TKO,P00156,P00156,Clothing,451.89,M,43,Cash,451.89,6516.11
INV00278,C00513,"P00267,P00387,P00156,P00143,P00102",2024-02-05,TKO,P00143,P00143,Electronics,5587.76,M,43,Cash,5587.76,6516.11
INV00278,C00513,"P00267,P00387,P00156,P00143,P00102",2024-02-05,TKO,P00102,P00102,Toys,122.62,M,43,Cash,122.62,6516.11
INV00279,C00333,"P00043,P00068,P00175,P00010",2024-12-30,CYB,P00043,P00043,Toys,129.23,F,49,Credit Card,129.23,3553.14
INV00279,C00333,"P00043,P00068,P00175,P00010",2024-12-30,CYB,P00068,P00068,Books,149.17,F,49,Credit Card,149.17,3553.14
INV00279,C00333,"P00043,P00068,P00175,P00010",2024-12-30,CYB,P00175,P00175,Books,575.6,F,49,Credit Card,575.6,3553.14
INV00279,C00333,"P00043,P00068,P00175,P00010",2024-12-30,CYB,P00010,P00010,Electronics,2699.14,F,49,Credit Card,2699.14,3553.14
INV00280,C00474,"P00424,P00013",2024-06-28,CYB,P00424,P00424,Books,369.46,F,32,Credit Card,369.46,814.3499999999999
INV00280,C00474,"P00424,P00013",2024-06-28,CYB,P00013,P00013,Books,444.89,F,32,Credit Card,444.89,814.3499999999999
INV00281,C00645,"P00416,P00344,P00147,P00458",2024-07-31,ST,P00416,P00416,Toys,131.81,M,51,Cash,131.81,5857.17
INV00281,C00645,"P00416,P00344,P00147,P00458",2024-07-31,ST,P00344,P00344,Electronics,5474.66,M,51,Cash,5474.66,5857.17
INV00281,C00645,"P00416,P00344,P00147,P00458",2024-07-31,ST,P00147,P00147,Groceries,121.32,M,51,Cash,121.32,5857.17
INV00281,C00645,"P00416,P00344,P00147,P00458",2024-07-31,ST,P00458,P00458,Toys,129.38,M,51,Cash,129.38,5857.17
INV00282,C01037,"P00056,P00317,P00433,P00034,P00484",2024-11-14,MK,P00056,P00056,Toys,103.71,M,35,Mobile Payment,103.71,3447.19
INV00282,C01037,"P00056,P00317,P00433,P00034,P00484",2024-11-14,MK,P00317,P00317,Clothing,806.54,M,35,Mobile Payment,806.54,3447.19
INV00282,C01037,"P00056,P00317,P00433,P00034,P00484",2024-11-14,MK,P00433,P00433,Clothing,284.21,M,35,Mobile Payment,284.21,3447.19
INV00282,C01037,"P00056,P00317,P00433,P00034,P00484",2024-11-14,MK,P00034,P00034,Electronics,1966.99,M,35,Mobile Payment,1966.99,3447.19
INV00282,C01037,"P00056,P00317,P00433,P00034,P00484",2024-11-14,MK,P00484,P00484,Books,285.74,M,35,Mobile Payment,285.74,3447.19
INV00283,C00604,"P00271,P00387,P00177,P00088",2025-06-05,ST,P00271,P00271,Toys,108.14,M,56,Cash,108.14,2348.2
INV00283,C00604,"P00271,P00387,P00177,P00088",2025-06-05,ST,P00387,P00387,Books,197.4,M,56,Cash,197.4,2348.2
INV00283,C00604,"P00271,P00387,P00177,P00088",2025-06-05,ST,P00177,P00177,Books,525.53,M,56,Cash,525.53,2348.2
INV00283,C00604,"P00271,P00387,P00177,P00088",2025-06-05,ST,P00088,P00088,Electronics,1517.13,M,56,Cash,1517.13,2348.2
INV00284,C01109,"P00416,P00321",2024-12-04,TKO,P00416,P00416,Toys,131.81,F,41,Credit Card,131.81,649.49
INV00284,C01109,"P00416,P00321",2024-12-04,TKO,P00321,P00321,Books,517.68,F,41,Credit Card,517.68,649.49
INV00285,C00994,"P00353,P00039",2025-01-30,CYB,P00353,P00353,Books,278.6,M,58,Credit Card,278.6,1204.8000000000002
INV00285,C00994,"P00353,P00039",2025-01-30,CYB,P00039,P00039,Clothing,926.2,M,58,Credit Card,926.2,1204.8000000000002
INV00286,C00212,"P00270,P00442",2024-06-06,MK,P00270,P00270,Electronics,1546.75,M,43,Mobile Payment,1546.75,1676.37
INV00286,C00212,"P00270,P00442",2024-06-06,MK,P00442,P00442,Toys,129.62,M,43,Mobile Payment,129.62,1676.37
INV00287,C00015,"P00504,P00380",2024-07-19,CYB,P00504,P00504,Books,348.66,F,45,Cash,348.66,631.09
INV00287,C00015,"P00504,P00380",2024-07-19,CYB,P00380,P00380,Groceries,282.43,F,45,Cash,282.43,631.09
INV00288,C00701,P00247,2024-05-09,TKO,P00247,P00247,Clothing,825.56,M,50,Cash,825.56,825.56
INV00289,C00898,"P00271,P00387,P00513",2024-01-31,MK,P00271,P00271,Toys,108.14,F,44,Mobile Payment,108.14,5064.83
INV00289,C00898,"P00271,P00387,P00513",2024-01-31,MK,P00387,P00387,Books,197.4,F,44,Mobile Payment,197.4,5064.83
INV00289,C00898,"P00271,P00387,P00513",2024-01-31,MK,P00513,P00513,Electronics,4759.29,F,44,Mobile Payment,4759.29,5064.83
INV00290,C00380,"P00503,P00363,P00527,P00360,P00350",2025-02-25,TKO,P00503,P00503,Books,580.9,F,38,Cash,580.9,5832.14
INV00290,C00380,"P00503,P00363,P00527,P00360,P00350",2025-02-25,TKO,P00363,P00363,Books,473.64,F,38,Cash,473.64,5832.14
INV00290,C00380,"P00503,P00363,P00527,P00360,P00350",2025-02-25,TKO,P00527,P00527,Books,411.69,F,38,Cash,411.69,5832.14
INV00290,C00380,"P00503,P00363,P00527,P00360,P00350",2025-02-25,TKO,P00360,P00360,Electronics,1991.47,F,38,Cash,1991.47,5832.14
INV00290,C00380,"P00503,P00363,P00527,P00360,P00350",2025-02-25,TKO,P00350,P00350,Electronics,2374.44,F,38,Cash,2374.44,5832.14
INV00291,C00232,"P00066,P00164,P00449,P00490",2025-07-11,CYB,P00066,P00066,Groceries,123.3,F,34,Cash,123.3,6192.29
INV00291,C00232,"P00066,P00164,P00449,P00490",2025-07-11,CYB,P00164,P00164,Electronics,2410.33,F,34,Cash,2410.33,6192.29
INV00291,C00232,"P00066,P00164,P00449,P00490",2025-07-11,CYB,P00449,P00449,Electronics,2659.21,F,34,Cash,2659.21,6192.29
INV00291,C00232,"P00066,P00164,P00449,P00490",2025-07-11,CYB,P00490,P00490,Clothing,999.45,F,34,Cash,999.45,6192.29
INV00292,C00828,"P00271,P00387,P00464",2024-01-01,TKO,P00271,P00271,Toys,108.14,F,44,Mobile Payment,108.14,5956.92
INV00292,C00828,"P00271,P00387,P00464",2024-01-01,TKO,P00387,P00387,Books,197.4,F,44,Mobile Payment,197.4,5956.92
INV00292,C00828,"P00271,P00387,P00464",2024-01-01,TKO,P00464,P00464,Electronics,5651.38,F,44,Mobile Payment,5651.38,5956.92
INV00293,C00325,"P00083,P00531,P00045,P00166,P00114",2025-11-02,MK,P00083,P00083,Groceries,80.69,M,41,Mobile Payment,80.69,6410.3099999999995
INV00293,C00325,"P00083,P00531,P00045,P00166,P00114",2025-11-02,MK,P00531,P00531,Toys,100.56,M,41,Mobile Payment,100.56,6410.3099999999995
INV00293,C00325,"P00083,P00531,P00045,P00166,P00114",2025-11-02,MK,P00045,P00045,Electronics,4163.17,M,41,Mobile Payment,4163.17,6410.3099999999995
INV00293,C00325,"P00083,P00531,P00045,P00166,P00114",2025-11-02,MK,P00166,P00166,Groceries,114.31,M,41,Mobile Payment,114.31,6410.3099999999995
INV00293,C00325,"P00083,P00531,P00045,P00166,P00114",2025-11-02,MK,P00114,P00114,Electronics,1951.58,M,41,Mobile Payment,1951.58,6410.3099999999995
INV00294,C00340,"P00271,P00387",2025-12-07,ST,P00271,P00271,Toys,108.14,F,21,Credit Card,108.14,305.54
INV00294,C00340,"P00271,P00387",2025-12-07,ST,P00387,P00387,Books,197.4,F,21,Credit Card,197.4,305.54
INV00295,C01006,P00263,2025-03-03,ST,P00263,P00263,Electronics,1799.6,M,45,Mobile Payment,1799.6,1799.6
INV00296,C00403,"P00350,P00218",2025-07-05,MK,P00350,P00350,Electronics,2374.44,F,55,Cash,2374.44,2714.61
INV00296,C00403,"P00350,P00218",2025-07-05,MK,P00218,P00218,Books,340.17,F,55,Cash,340.17,2714.61
INV00297,C00848,"P00418,P00419,P00247",2024-11-27,CYB,P00418,P00418,Clothing,435.68,F,19,Credit Card,435.68,2101.08
INV00297,C00848,"P00418,P00419,P00247",2024-11-27,CYB,P00419,P00419,Clothing,839.84,F,19,Credit Card,839.84,2101.08
INV00297,C00848,"P00418,P00419,P00247",2024-11-27,CYB,P00247,P00247,Clothing,825.56,F,19,Credit Card,825.56,2101.08
INV00298,C00835,P00128,2024-03-07,CYB,P00128,P00128,Electronics,2133.93,F,38,Credit Card,2133.93,2133.93
INV00299,C00223,"P00332,P00245,P00043,P00158",2025-12-23,TKO,P00332,P00332,Toys,100.36,F,28,Cash,100.36,8087.24
INV00299,C00223,"P00332,P00245,P00043,P00158",2025-12-23,TKO,P00245,P00245,Electronics,4281.2,F,28,Cash,4281.2,8087.24
INV00299,C00223,"P00332,P00245,P00043,P00158",2025-12-23,TKO,P00043,P00043,Toys,129.23,F,28,Cash,129.23,8087.24
INV00299,C00223,"P00332,P00245,P00043,P00158",2025-12-23,TKO,P00158,P00158,Electronics,3576.45,F,28,Cash,3576.45,8087.24
INV00300,C00204,"P00271,P00387",2025-12-19,TKO,P00271,P00271,Toys,108.14,F,22,Cash,108.14,305.54
INV00300,C00204,"P00271,P00387",2025-12-19,TKO,P00387,P00387,Books,197.4,F,22,Cash,197.4,305.54
INV00301,C00201,"P00270,P00442,P00259,P00364",2024-07-08,CYB,P00270,P00270,Electronics,1546.75,M,42,Credit Card,1546.75,8484.66
INV00301,C00201,"P00270,P00442,P00259,P00364",2024-07-08,CYB,P00442,P00442,Toys,129.62,M,42,Credit Card,129.62,8484.66
INV00301,C00201,"P00270,P00442,P00259,P00364",2024-07-08,CYB,P00259,P00259,Electronics,3583.99,M,42,Credit Card,3583.99,8484.66
INV00301,C00201,"P00270,P00442,P00259,P00364",2024-07-08,CYB,P00364,P00364,Electronics,3224.3,M,42,Credit Card,3224.3,8484.66
INV00302,C00609,"P00391,P00059,P00080,P00113",2025-04-30,MK,P00391,P00391,Toys,126.47,F,28,Credit Card,126.47,3393.29
INV00302,C00609,"P00391,P00059,P00080,P00113",2025-04-30,MK,P00059,P00059,Electronics,2513.02,F,28,Credit Card,2513.02,3393.29
INV00302,C00609,"P00391,P00059,P00080,P00113",2025-04-30,MK,P00080,P00080,Books,352.55,F,28,Credit Card,352.55,3393.29
